index,Stock,Category,Size,Color
5501,5.0,KURTA,XXL,Green
5502,3.0,KURTA,XXXL,Green
5503,19.0,KURTA,L,Brown
5504,19.0,KURTA,M,Brown
5505,4.0,KURTA,S,Brown
5506,17.0,KURTA,XL,Brown
5507,19.0,KURTA,XS,Brown
5508,10.0,KURTA,XXL,Brown
5509,2.0,KURTA,XXXL,Brown
5510,3.0,DRESS,L,Cream
5511,3.0,DRESS,M,Cream
5512,24.0,DRESS,S,Cream
5513,5.0,DRESS,XL,Cream
5514,38.0,DRESS,XS,Cream
5515,3.0,DRESS,XXL,Cream
5516,2.0,DRESS,XXXL,Cream
5517,9.0,DRESS,L,Cream
5518,5.0,DRESS,M,Cream
5519,27.0,DRESS,S,Cream
5520,19.0,DRESS,XL,Cream
5521,40.0,DRESS,XS,Cream
5522,19.0,DRESS,XXL,Cream
5523,5.0,DRESS,XXXL,Cream
5524,72.0,TUNIC,L,White
5525,96.0,TUNIC,M,White
5526,27.0,TUNIC,S,White
5527,45.0,TUNIC,XL,White
5528,24.0,TUNIC,XS,White
5529,11.0,TUNIC,XXL,White
5530,27.0,TUNIC,XXXL,White
5531,2.0,DRESS,L,Mustard
5532,1.0,DRESS,M,Mustard
5533,3.0,DRESS,S,Mustard
5534,3.0,DRESS,XL,Mustard
5535,2.0,DRESS,XS,Mustard
5536,2.0,DRESS,XXL,Mustard
5537,3.0,DRESS,XXXL,Mustard
5538,2.0,DRESS,L,Blue
5539,4.0,DRESS,M,Blue
5540,5.0,DRESS,S,Blue
5541,2.0,DRESS,XL,Blue
5542,4.0,DRESS,XS,Blue
5543,5.0,DRESS,XXL,Blue
5544,2.0,DRESS,XXXL,Blue
5545,6.0,TOP,L,White
5546,7.0,TOP,M,White
5547,6.0,TOP,S,White
5548,11.0,TOP,XL,White
5549,24.0,TOP,XS,White
5550,24.0,TOP,XXL,White
5551,2.0,TOP,L,Grey
5552,0.0,TOP,M,Grey
5553,1.0,TOP,S,Grey
5554,3.0,TOP,XL,Grey
5555,3.0,TOP,XS,Grey
5556,23.0,TOP,XXL,Grey
5557,14.0,KURTA,L,TEAL GREEN 
5558,53.0,KURTA,M,TEAL GREEN 
5559,10.0,KURTA,S,TEAL GREEN 
5560,14.0,KURTA,XL,TEAL GREEN 
5561,26.0,KURTA,XS,TEAL GREEN 
5562,6.0,KURTA,XXL,TEAL GREEN 
5563,9.0,KURTA,XXXL,TEAL GREEN 
5564,16.0,KURTA,L,Yellow
5565,63.0,KURTA,M,Yellow
5566,99.0,KURTA,S,Yellow
5567,24.0,KURTA,XL,Yellow
5568,16.0,KURTA,XS,Yellow
5569,25.0,KURTA,XXL,Yellow
5570,2.0,KURTA,XXXL,Yellow
5571,104.0,KURTA,L,Teal
5572,109.0,KURTA,M,Teal
5573,99.0,KURTA,S,Teal
5574,144.0,KURTA,XL,Teal
5575,17.0,KURTA,XS,Teal
5576,138.0,KURTA,XXL,Teal
5577,129.0,KURTA,XXXL,Teal
5578,41.0,KURTA,L,Light Green
5579,74.0,KURTA,M,Light Green
5580,69.0,KURTA,S,Light Green
5581,7.0,KURTA,XL,Light Green
5582,10.0,KURTA,XS,Light Green
5583,25.0,KURTA,XXL,Light Green
5584,4.0,KURTA,XXXL,Light Green
5585,104.0,KURTA,L,Navy Blue
5586,216.0,KURTA,M,Navy Blue
5587,205.0,KURTA,S,Navy Blue
5588,197.0,KURTA,XL,Navy Blue
5589,101.0,KURTA,XS,Navy Blue
5590,132.0,KURTA,XXL,Navy Blue
5591,154.0,KURTA,XXXL,Navy Blue
5592,56.0,KURTA,L,TEAL GREEN 
5593,5.0,KURTA,M,TEAL GREEN 
5594,24.0,KURTA,S,TEAL GREEN 
5595,89.0,KURTA,XL,TEAL GREEN 
5596,4.0,KURTA,XS,TEAL GREEN 
5597,38.0,KURTA,XXL,TEAL GREEN 
5598,2.0,KURTA,XXXL,TEAL GREEN 
5599,312.0,KURTA,L,Navy Blue
5600,326.0,KURTA,M,Navy Blue
5601,197.0,KURTA,S,Navy Blue
5602,255.0,KURTA,XL,Navy Blue
5603,182.0,KURTA,XS,Navy Blue
5604,133.0,KURTA,XXL,Navy Blue
5605,78.0,KURTA,XXXL,Navy Blue
5606,4.0,KURTA,L,Magenta
5607,6.0,KURTA,M,Magenta
5608,4.0,KURTA,S,Magenta
5609,2.0,KURTA,XL,Magenta
5610,3.0,KURTA,XS,Magenta
5611,7.0,KURTA,XXL,Magenta
5612,3.0,KURTA,XXXL,Magenta
5613,4.0,KURTA,L,Navy Blue
5614,5.0,KURTA,M,Navy Blue
5615,4.0,KURTA,S,Navy Blue
5616,2.0,KURTA,XL,Navy Blue
5617,0.0,KURTA,XS,Navy Blue
5618,6.0,KURTA,XXL,Navy Blue
5619,2.0,KURTA,XXXL,Navy Blue
5620,8.0,KURTA,L,Pink
5621,4.0,KURTA,M,Pink
5622,0.0,KURTA,S,Pink
5623,10.0,KURTA,XL,Pink
5624,2.0,KURTA,XS,Pink
5625,3.0,KURTA,XXL,Pink
5626,1.0,KURTA,XXXL,Pink
5627,3.0,KURTA,L,Brown
5628,5.0,KURTA,M,Brown
5629,2.0,KURTA,S,Brown
5630,3.0,KURTA,XL,Brown
5631,9.0,KURTA,XXL,Brown
5632,20.0,KURTA,XXXL,Brown
5633,4.0,KURTA,L,Turquoise
5634,5.0,KURTA,M,Turquoise
5635,21.0,KURTA,S,Turquoise
5636,5.0,KURTA,XL,Turquoise
5637,9.0,KURTA,XS,Turquoise
5638,6.0,KURTA,XXL,Turquoise
5639,2.0,KURTA,XXXL,Turquoise
5640,12.0,KURTA,L,Blue
5641,22.0,KURTA,M,Blue
5642,31.0,KURTA,S,Blue
5643,29.0,KURTA,XL,Blue
5644,57.0,KURTA,XS,Blue
5645,32.0,KURTA,XXL,Blue
5646,36.0,KURTA,XXXL,Blue
5647,2.0,KURTA,L,Light Green
5648,5.0,KURTA,M,Light Green
5649,16.0,KURTA,S,Light Green
5650,3.0,KURTA,XL,Light Green
5651,3.0,KURTA,XXL,Light Green
5652,3.0,KURTA,L,Yellow
5653,5.0,KURTA,M,Yellow
5654,3.0,KURTA,S,Yellow
5655,3.0,KURTA,XL,Yellow
5656,8.0,KURTA,XS,Yellow
5657,8.0,KURTA,XXL,Yellow
5658,3.0,KURTA,XXXL,Yellow
5659,11.0,KURTA,L,Olive
5660,15.0,KURTA,M,Olive
5661,73.0,KURTA,S,Olive
5662,9.0,KURTA,XL,Olive
5663,11.0,KURTA,XS,Olive
5664,10.0,KURTA,XXL,Olive
5665,2.0,KURTA,XXXL,Olive
5666,13.0,KURTA,L,Black
5667,15.0,KURTA,M,Black
5668,35.0,KURTA,S,Black
5669,14.0,KURTA,XL,Black
5670,65.0,KURTA,XS,Black
5671,26.0,KURTA,XXL,Black
5672,42.0,KURTA,XXXL,Black
5673,3.0,KURTA,L,Turquoise Blue
5674,3.0,KURTA,M,Turquoise Blue
5675,3.0,KURTA,S,Turquoise Blue
5676,3.0,KURTA,XL,Turquoise Blue
5677,28.0,KURTA,XS,Turquoise Blue
5678,6.0,KURTA,XXL,Turquoise Blue
5679,2.0,KURTA,XXXL,Turquoise Blue
5680,11.0,KURTA,L,Sky Blue
5681,17.0,KURTA,M,Sky Blue
5682,52.0,KURTA,S,Sky Blue
5683,7.0,KURTA,XL,Sky Blue
5684,62.0,KURTA,XS,Sky Blue
5685,11.0,KURTA,XXL,Sky Blue
5686,18.0,KURTA,XXXL,Sky Blue
5687,6.0,KURTA,L,Beige
5688,11.0,KURTA,M,Beige
5689,29.0,KURTA,S,Beige
5690,3.0,KURTA,XL,Beige
5691,65.0,KURTA,XS,Beige
5692,3.0,KURTA,XXL,Beige
5693,8.0,KURTA,XXXL,Beige
5694,11.0,KURTA,L,Pink
5695,11.0,KURTA,M,Pink
5696,32.0,KURTA,S,Pink
5697,21.0,KURTA,XL,Pink
5698,10.0,KURTA,XS,Pink
5699,4.0,KURTA,XXL,Pink
5700,6.0,KURTA,XXXL,Pink
5701,35.0,KURTA,L,Green
5702,59.0,KURTA,M,Green
5703,101.0,KURTA,S,Green
5704,40.0,KURTA,XL,Green
5705,10.0,KURTA,XS,Green
5706,5.0,KURTA,XXL,Green
5707,4.0,KURTA,XXXL,Green
5708,15.0,KURTA,L,Maroon
5709,95.0,KURTA,M,Maroon
5710,71.0,KURTA,S,Maroon
5711,21.0,KURTA,XL,Maroon
5712,60.0,KURTA,XS,Maroon
5713,9.0,KURTA,XXL,Maroon
5714,14.0,KURTA,XXXL,Maroon
5715,8.0,KURTA,L,Red
5716,41.0,KURTA,M,Red
5717,72.0,KURTA,S,Red
5718,17.0,KURTA,XL,Red
5719,26.0,KURTA,XS,Red
5720,15.0,KURTA,XXL,Red
5721,3.0,KURTA,XXXL,Red
5722,1.0,KURTA,L,TEAL GREEN 
5723,69.0,KURTA,M,TEAL GREEN 
5724,143.0,KURTA,S,TEAL GREEN 
5725,37.0,KURTA,XL,TEAL GREEN 
5726,26.0,KURTA,XS,TEAL GREEN 
5727,62.0,KURTA,XXL,TEAL GREEN 
5728,8.0,KURTA,XXXL,TEAL GREEN 
5729,34.0,KURTA,L,Green
5730,51.0,KURTA,M,Green
5731,78.0,KURTA,S,Green
5732,68.0,KURTA,XL,Green
5733,31.0,KURTA,XS,Green
5734,74.0,KURTA,XXL,Green
5735,6.0,KURTA,XXXL,Green
5736,9.0,TOP,L,Light Green
5737,21.0,TOP,M,Light Green
5738,7.0,TOP,S,Light Green
5739,48.0,TOP,XL,Light Green
5740,11.0,TOP,XS,Light Green
5741,21.0,TOP,XXL,Light Green
5742,61.0,TUNIC,L,Navy Blue
5743,70.0,TUNIC,M,Navy Blue
5744,39.0,TUNIC,S,Navy Blue
5745,96.0,TUNIC,XL,Navy Blue
5746,19.0,TUNIC,XS,Navy Blue
5747,11.0,TUNIC,XXL,Navy Blue
5748,27.0,TUNIC,XXXL,Navy Blue
5749,55.0,KURTA,L,Teal Green
5750,61.0,KURTA,M,Teal Green
5751,89.0,KURTA,S,Teal Green
5752,99.0,KURTA,XL,Teal Green
5753,4.0,KURTA,XS,Teal Green
5754,99.0,KURTA,XXL,Teal Green
5755,3.0,KURTA,XXXL,Teal Green
5756,4.0,KURTA,L,Blue
5757,17.0,KURTA,M,Blue
5758,51.0,KURTA,S,Blue
5759,7.0,KURTA,XL,Blue
5760,79.0,KURTA,XS,Blue
5761,33.0,KURTA,XXL,Blue
5762,15.0,KURTA,XXXL,Blue
5763,6.0,KURTA,L,Blue
5764,2.0,KURTA,M,Blue
5765,8.0,KURTA,S,Blue
5766,6.0,KURTA,XL,Blue
5767,24.0,KURTA,XS,Blue
5768,5.0,KURTA,XXL,Blue
5769,12.0,KURTA,XXXL,Blue
5770,30.0,KURTA,L,Navy Blue
5771,19.0,KURTA,M,Navy Blue
5772,29.0,KURTA,S,Navy Blue
5773,9.0,KURTA,XL,Navy Blue
5774,19.0,KURTA,XS,Navy Blue
5775,2.0,KURTA,XXL,Navy Blue
5776,25.0,KURTA,XXXL,Navy Blue
5777,2.0,KURTA,L,White
5778,3.0,KURTA,M,White
5779,23.0,KURTA,S,White
5780,4.0,KURTA,XL,White
5781,59.0,KURTA,XS,White
5782,6.0,KURTA,XXL,White
5783,11.0,KURTA,XXXL,White
5784,5.0,KURTA,L,Blue
5785,4.0,KURTA,M,Blue
5786,7.0,KURTA,S,Blue
5787,1.0,KURTA,XL,Blue
5788,10.0,KURTA,XS,Blue
5789,1.0,KURTA,XXL,Blue
5790,3.0,KURTA,XXXL,Blue
5791,5.0,KURTA,L,Brown
5792,5.0,KURTA,M,Brown
5793,17.0,KURTA,S,Brown
5794,4.0,KURTA,XL,Brown
5795,43.0,KURTA,XS,Brown
5796,6.0,KURTA,XXL,Brown
5797,5.0,KURTA,XXXL,Brown
5798,70.0,KURTA,L,Olive Green
5799,78.0,KURTA,M,Olive Green
5800,48.0,KURTA,S,Olive Green
5801,68.0,KURTA,XL,Olive Green
5802,26.0,KURTA,XS,Olive Green
5803,43.0,KURTA,XXL,Olive Green
5804,8.0,KURTA,XXXL,Olive Green
5805,29.0,KURTA,L,Light Green
5806,34.0,KURTA,M,Light Green
5807,57.0,KURTA,S,Light Green
5808,18.0,KURTA,XL,Light Green
5809,5.0,KURTA,XS,Light Green
5810,18.0,KURTA,XXL,Light Green
5811,37.0,KURTA,XXXL,Light Green
5812,36.0,KURTA,L,Maroon
5813,49.0,KURTA,M,Maroon
5814,44.0,KURTA,S,Maroon
5815,82.0,KURTA,XL,Maroon
5816,3.0,KURTA,XS,Maroon
5817,50.0,KURTA,XXL,Maroon
5818,3.0,KURTA,XXXL,Maroon
5819,113.0,KURTA,L,Pink
5820,134.0,KURTA,M,Pink
5821,128.0,KURTA,S,Pink
5822,46.0,KURTA,XL,Pink
5824,57.0,KURTA,XXL,Pink
5825,12.0,KURTA,L,Teal
5826,22.0,KURTA,M,Teal
5827,55.0,KURTA,S,Teal
5828,23.0,KURTA,XL,Teal
5829,10.0,KURTA,XS,Teal
5830,76.0,KURTA,XXL,Teal
5831,7.0,KURTA,XXXL,Teal
5832,104.0,KURTA,L,Olive Green
5833,138.0,KURTA,M,Olive Green
5834,226.0,KURTA,S,Olive Green
5835,69.0,KURTA,XL,Olive Green
5836,30.0,KURTA,XS,Olive Green
5837,36.0,KURTA,XXL,Olive Green
5838,4.0,KURTA,XXXL,Olive Green
5839,51.0,KURTA,L,Maroon
5840,72.0,KURTA,M,Maroon
5841,80.0,KURTA,S,Maroon
5842,52.0,KURTA,XL,Maroon
5843,14.0,KURTA,XS,Maroon
5844,52.0,KURTA,XXL,Maroon
5845,3.0,KURTA,XXXL,Maroon
5846,13.0,KURTA,L,Teal
5847,16.0,KURTA,M,Teal
5848,90.0,KURTA,S,Teal
5849,69.0,KURTA,XL,Teal
5850,68.0,KURTA,XS,Teal
5851,113.0,KURTA,XXL,Teal
5852,24.0,KURTA,XXXL,Teal
5853,75.0,KURTA,L,Magenta
5854,38.0,KURTA,M,Magenta
5855,18.0,KURTA,S,Magenta
5856,33.0,KURTA,XL,Magenta
5857,3.0,KURTA,XS,Magenta
5858,5.0,KURTA,XXL,Magenta
5859,2.0,KURTA,XXXL,Magenta
5860,141.0,KURTA,L,Mustard
5861,103.0,KURTA,M,Mustard
5862,112.0,KURTA,S,Mustard
5863,131.0,KURTA,XL,Mustard
5864,78.0,KURTA,XS,Mustard
5865,100.0,KURTA,XXL,Mustard
5866,74.0,KURTA,XXXL,Mustard
5867,17.0,KURTA,L,Grey
5868,21.0,KURTA,M,Grey
5869,24.0,KURTA,S,Grey
5870,19.0,KURTA,XL,Grey
5871,25.0,KURTA,XS,Grey
5872,26.0,KURTA,XXL,Grey
5873,13.0,KURTA,XXXL,Grey
5874,164.0,KURTA,L,Red
5875,99.0,KURTA,M,Red
5876,73.0,KURTA,S,Red
5877,150.0,KURTA,XL,Red
5878,21.0,KURTA,XS,Red
5879,77.0,KURTA,XXL,Red
5880,17.0,KURTA,XXXL,Red
5881,70.0,KURTA,L,Peach
5882,47.0,KURTA,M,Peach
5883,30.0,KURTA,S,Peach
5884,52.0,KURTA,XL,Peach
5885,22.0,KURTA,XS,Peach
5886,15.0,KURTA,XXL,Peach
5887,19.0,KURTA,XXXL,Peach
5888,3.0,KURTA,L,Blue
5889,13.0,KURTA,M,Blue
5890,33.0,KURTA,S,Blue
5891,9.0,KURTA,XL,Blue
5892,8.0,KURTA,XS,Blue
5893,19.0,KURTA,XXL,Blue
5894,9.0,KURTA,XXXL,Blue
5895,135.0,KURTA,L,Blue
5896,72.0,KURTA,M,Blue
5897,15.0,KURTA,S,Blue
5898,41.0,KURTA,XL,Blue
5899,82.0,KURTA,XS,Blue
5900,81.0,KURTA,XXL,Blue
5901,62.0,KURTA,XXXL,Blue
5902,37.0,KURTA,L,Maroon
5903,32.0,KURTA,M,Maroon
5904,10.0,KURTA,S,Maroon
5905,51.0,KURTA,XL,Maroon
5906,14.0,KURTA,XS,Maroon
5907,47.0,KURTA,XXL,Maroon
5908,11.0,KURTA,XXXL,Maroon
5909,3.0,KURTA,L,Grey
5910,3.0,KURTA,M,Grey
5911,4.0,KURTA,S,Grey
5912,3.0,KURTA,XL,Grey
5913,6.0,KURTA,XS,Grey
5914,5.0,KURTA,XXL,Grey
5915,2.0,KURTA,XXXL,Grey
5916,3.0,KURTA,L,Teal
5917,7.0,KURTA,M,Teal
5918,10.0,KURTA,S,Teal
5919,4.0,KURTA,XL,Teal
5920,14.0,KURTA,XS,Teal
5921,10.0,KURTA,XXL,Teal
5922,9.0,KURTA,XXXL,Teal
5923,72.0,KURTA,L,Teal
5924,70.0,KURTA,M,Teal
5925,99.0,KURTA,S,Teal
5926,59.0,KURTA,XL,Teal
5927,56.0,KURTA,XS,Teal
5928,72.0,KURTA,XXL,Teal
5929,6.0,KURTA,XXXL,Teal
5930,3.0,KURTA,L,Green
5931,6.0,KURTA,M,Green
5932,6.0,KURTA,S,Green
5933,4.0,KURTA,XL,Green
5934,3.0,KURTA,XS,Green
5935,8.0,KURTA,XXL,Green
5936,2.0,KURTA,XXXL,Green
5937,7.0,KURTA,L,Maroon
5938,9.0,KURTA,M,Maroon
5939,44.0,KURTA,S,Maroon
5940,15.0,KURTA,XL,Maroon
5941,45.0,KURTA,XS,Maroon
5942,56.0,KURTA,XXL,Maroon
5943,8.0,KURTA,XXXL,Maroon
5944,38.0,KURTA,L,Green
5945,47.0,KURTA,M,Green
5946,57.0,KURTA,S,Green
5947,26.0,KURTA,XL,Green
5948,81.0,KURTA,XS,Green
5949,40.0,KURTA,XXL,Green
5950,22.0,KURTA,XXXL,Green
5951,15.0,KURTA,L,Teal
5952,15.0,KURTA,M,Teal
5953,34.0,KURTA,S,Teal
5954,18.0,KURTA,XL,Teal
5955,31.0,KURTA,XS,Teal
5956,27.0,KURTA,XXL,Teal
5957,33.0,KURTA,XXXL,Teal
5958,110.0,KURTA,L,Navy Blue
5959,112.0,KURTA,M,Navy Blue
5960,121.0,KURTA,S,Navy Blue
5961,99.0,KURTA,XL,Navy Blue
5962,54.0,KURTA,XS,Navy Blue
5963,112.0,KURTA,XXL,Navy Blue
5964,40.0,KURTA,XXXL,Navy Blue
5965,86.0,KURTA,L,Green
5966,52.0,KURTA,M,Green
5967,26.0,KURTA,S,Green
5968,83.0,KURTA,XL,Green
5969,49.0,KURTA,XS,Green
5970,112.0,KURTA,XXL,Green
5971,96.0,KURTA,XXXL,Green
5972,135.0,KURTA,L,Green
5973,170.0,KURTA,M,Green
5974,105.0,KURTA,S,Green
5975,198.0,KURTA,XL,Green
5976,39.0,KURTA,XS,Green
5977,60.0,KURTA,XXL,Green
5978,71.0,KURTA,XXXL,Green
5979,0.0,KURTA,L,Brown
5980,0.0,KURTA,M,Brown
5981,0.0,KURTA,S,Brown
5982,0.0,KURTA,XL,Brown
5983,0.0,KURTA,XS,Brown
5984,0.0,KURTA,XXL,Brown
5985,0.0,KURTA,XXXL,Brown
5986,139.0,KURTA,L,Green
5987,90.0,KURTA,M,Green
5988,116.0,KURTA,S,Green
5989,163.0,KURTA,XL,Green
5990,89.0,KURTA,XS,Green
5991,112.0,KURTA,XXL,Green
5992,137.0,KURTA,XXXL,Green
5993,4.0,KURTA,L,CORAL 
5994,5.0,KURTA,M,CORAL 
5995,8.0,KURTA,S,CORAL 
5996,5.0,KURTA,XL,CORAL 
5997,45.0,KURTA,XS,CORAL 
5998,5.0,KURTA,XXL,CORAL 
5999,4.0,KURTA,XXXL,CORAL 
6000,2.0,KURTA,L,Black
6001,0.0,KURTA,M,Black
6002,56.0,KURTA,S,Black
6003,2.0,KURTA,XL,Black
6004,63.0,KURTA,XS,Black
6005,19.0,KURTA,XXL,Black
6006,4.0,KURTA,XXXL,Black
6007,3.0,KURTA,L,Blue
6008,2.0,KURTA,M,Blue
6009,0.0,KURTA,S,Blue
6010,6.0,KURTA,XL,Blue
6011,9.0,KURTA,XS,Blue
6012,5.0,KURTA,XXL,Blue
6013,7.0,KURTA,XXXL,Blue
6014,9.0,KURTA,L,Black
6015,12.0,KURTA,M,Black
6016,46.0,KURTA,S,Black
6017,18.0,KURTA,XL,Black
6018,23.0,KURTA,XS,Black
6019,25.0,KURTA,XXL,Black
6020,6.0,KURTA,XXXL,Black
6021,42.0,KURTA,L,Teal
6022,73.0,KURTA,M,Teal
6023,34.0,KURTA,S,Teal
6024,35.0,KURTA,XL,Teal
6025,9.0,KURTA,XS,Teal
6026,56.0,KURTA,XXL,Teal
6027,7.0,KURTA,XXXL,Teal
6028,20.0,KURTA,L,Navy Blue
6029,42.0,KURTA,M,Navy Blue
6030,68.0,KURTA,S,Navy Blue
6031,12.0,KURTA,XL,Navy Blue
6032,45.0,KURTA,XS,Navy Blue
6033,34.0,KURTA,XXL,Navy Blue
6034,5.0,KURTA,XXXL,Navy Blue
6035,8.0,DRESS,L,Light Green
6036,14.0,DRESS,M,Light Green
6037,6.0,DRESS,S,Light Green
6038,38.0,DRESS,XL,Light Green
6039,17.0,DRESS,XS,Light Green
6040,33.0,DRESS,XXL,Light Green
6041,12.0,DRESS,XXXL,Light Green
6042,35.0,KURTA,L,Green
6043,45.0,KURTA,M,Green
6044,69.0,KURTA,S,Green
6045,49.0,KURTA,XL,Green
6046,28.0,KURTA,XS,Green
6047,42.0,KURTA,XXL,Green
6048,14.0,KURTA,XXXL,Green
6049,31.0,KURTA,L,Maroon
6050,67.0,KURTA,M,Maroon
6051,98.0,KURTA,S,Maroon
6052,42.0,KURTA,XL,Maroon
6053,75.0,KURTA,XS,Maroon
6054,12.0,KURTA,XXL,Maroon
6055,5.0,KURTA,XXXL,Maroon
6056,75.0,KURTA,L,Peach
6057,101.0,KURTA,M,Peach
6058,94.0,KURTA,S,Peach
6059,104.0,KURTA,XL,Peach
6060,26.0,KURTA,XS,Peach
6061,101.0,KURTA,XXL,Peach
6062,104.0,KURTA,XXXL,Peach
6063,118.0,KURTA,L,Blue
6064,163.0,KURTA,M,Blue
6065,47.0,KURTA,S,Blue
6066,180.0,KURTA,XL,Blue
6067,57.0,KURTA,XS,Blue
6068,151.0,KURTA,XXL,Blue
6069,122.0,KURTA,XXXL,Blue
6070,5.0,KURTA,L,Peach
6071,5.0,KURTA,M,Peach
6072,6.0,KURTA,S,Peach
6073,5.0,KURTA,XL,Peach
6074,12.0,KURTA,XS,Peach
6075,9.0,KURTA,XXL,Peach
6076,3.0,KURTA,XXXL,Peach
6077,5.0,KURTA,L,Green
6078,6.0,KURTA,M,Green
6079,2.0,KURTA,S,Green
6080,13.0,KURTA,XL,Green
6081,101.0,KURTA,XS,Green
6082,0.0,KURTA,XXL,Green
6083,4.0,KURTA,XXXL,Green
6084,3.0,KURTA,L,Teal
6085,2.0,KURTA,M,Teal
6086,5.0,KURTA,S,Teal
6087,4.0,KURTA,XL,Teal
6088,13.0,KURTA,XS,Teal
6089,8.0,KURTA,XXL,Teal
6090,9.0,KURTA,XXXL,Teal
6091,48.0,KURTA,L,Wine
6092,28.0,KURTA,M,Wine
6093,41.0,KURTA,S,Wine
6094,8.0,KURTA,XL,Wine
6095,17.0,KURTA,XS,Wine
6096,7.0,KURTA,XXL,Wine
6097,14.0,KURTA,XXXL,Wine
6098,37.0,KURTA,L,Mustard
6099,3.0,KURTA,M,Mustard
6100,13.0,KURTA,S,Mustard
6101,62.0,KURTA,XL,Mustard
6102,89.0,KURTA,XS,Mustard
6103,0.0,KURTA,XXL,Mustard
6104,93.0,KURTA,XXXL,Mustard
6105,3.0,KURTA,L,Pink
6106,4.0,KURTA,M,Pink
6107,3.0,KURTA,S,Pink
6108,1.0,KURTA,XL,Pink
6109,5.0,KURTA,XS,Pink
6110,2.0,KURTA,XXL,Pink
6111,8.0,KURTA,XXXL,Pink
6112,6.0,KURTA,L,Orange
6113,7.0,KURTA,M,Orange
6114,4.0,KURTA,S,Orange
6115,6.0,KURTA,XL,Orange
6116,46.0,KURTA,XS,Orange
6117,15.0,KURTA,XXL,Orange
6118,7.0,KURTA,XXXL,Orange
6119,15.0,KURTA,L,Pink
6120,16.0,KURTA,M,Pink
6121,20.0,KURTA,S,Pink
6122,9.0,KURTA,XL,Pink
6123,13.0,KURTA,XS,Pink
6124,46.0,KURTA,XXL,Pink
6125,74.0,KURTA,XXXL,Pink
6126,130.0,KURTA,L,Grey
6127,55.0,KURTA,M,Grey
6128,23.0,KURTA,S,Grey
6129,64.0,KURTA,XL,Grey
6130,28.0,KURTA,XS,Grey
